,CASE NUMBER,SR LOCATION,COUNTY,NEIGHBORHOOD,SR CREATE DATE,LONGITUDE,LATITUDE,geometry,In_100_Year,In_500_Year,Distance(m)
9147,12169606-101002741900,"202 BETRAL, HOUSTON TX 77022",Harris,INDEPENDENCE HEIGHTS,2017-09-08 14:28:20,-95.399864,29.841393,POINT (-95.39986419677734 29.84139251708984),True,False,0.40702447991156226
9148,12169607-101002741901,"206 BETRAL, HOUSTON TX 77022",Harris,INDEPENDENCE HEIGHTS,2017-09-08 14:28:21,-95.400085,29.84139,POINT (-95.40008544921875 29.84139060974121),True,False,0.4181513043027662
9149,12169608-101002741904,"1111 WYNNWOOD, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:28:23,-95.41846,29.794813,POINT (-95.41845703125 29.79481315612793),True,False,0.240483256142256
9150,12169609-101002741905,"1131 WYNNWOOD, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:28:23,-95.419556,29.794817,POINT (-95.4195556640625 29.7948169708252),True,False,0.24417224811809313
9151,12169611-101002741908,"1110 WYNNWOOD, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:28:26,-95.41851,29.794329,POINT (-95.41851043701172 29.7943286895752),True,False,0.20684976708147967
9152,12169612-101002741909,"146 HOHLDALE, HOUSTON TX 77022",Harris,INDEPENDENCE HEIGHTS,2017-09-08 14:28:27,-95.39914,29.842117,POINT (-95.39913940429688 29.84211730957031),True,False,0.40315498031704705
9153,12169613-101002741910,"147 HOHLDALE, HOUSTON TX 77022",HARRIS,INDEPENDENCE HEIGHTS,2017-09-08 14:28:28,-95.399124,29.84166,POINT (-95.39912414550781 29.84165954589844),True,False,0.3818700338088
9154,12169614-101002741911,"1119 GROVEWOOD, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:28:29,-95.41853,29.793985,POINT (-95.41853332519531 29.79398536682129),True,False,0.18309057048131014
9155,12169617-101002741914,"151 HOHLDALE, HOUSTON TX 77022",HARRIS,INDEPENDENCE HEIGHTS,2017-09-08 14:28:32,-95.399445,29.84169,POINT (-95.39944458007812 29.84169006347656),True,False,0.39828585050192566
9156,12169616-101002741913,"150 HOHLDALE, HOUSTON TX 77022",Harris,INDEPENDENCE HEIGHTS,2017-09-08 14:28:32,-95.39947,29.842144,POINT (-95.39946746826172 29.84214401245117),True,False,0.41911320213123143
9157,12169618-101002741915,"1115 WYNNWOOD, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:28:33,-95.41865,29.794813,POINT (-95.41864776611328 29.79481315612793),True,False,0.23978678378284862
9158,12169619-101002741916,"1114 GROVEWOOD, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:28:33,-95.41827,29.793497,POINT (-95.41826629638672 29.79349708557129),True,False,0.1520229941260829
9159,12169621-101002741918,"207 HOHLDALE, HOUSTON TX 77022",Harris,INDEPENDENCE HEIGHTS,2017-09-08 14:28:36,-95.400116,29.84169,POINT (-95.40011596679688 29.84169006347656),True,False,0.43096511126724457
9160,12169622-101002741919,"1118 GROVEWOOD, HOUSTON TX 77008",Harris,LAZYBROOK / TIMBERGROVE,2017-09-08 14:28:36,-95.41849,29.79354,POINT (-95.41848754882812 29.79353904724121),True,False,0.1526902978912506
9161,12169620-101002741917,"210 HOHLDALE, HOUSTON TX 77022",HARRIS,INDEPENDENCE HEIGHTS,2017-09-08 14:28:36,-95.40037,29.842142,POINT (-95.40036773681641 29.84214210510254),True,False,0.46131344447525263
9162,12169623-101002741922,"214 HOHLDALE, HOUSTON TX 77022",HARRIS,INDEPENDENCE HEIGHTS,2017-09-08 14:28:41,-95.40059,29.84214,POINT (-95.40058898925781 29.84214019775391),True,False,0.47199444389624196
9163,12169624-101002741923,"211 HOHLDALE, HOUSTON TX 77022",HARRIS,INDEPENDENCE HEIGHTS,2017-09-08 14:28:42,-95.40034,29.841688,POINT (-95.40033721923828 29.84168815612793),True,False,0.4419360441955118
9164,12169625-101002741924,"1115 GROVEWOOD, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:28:42,-95.41835,29.793987,POINT (-95.41835021972656 29.79398727416992),True,False,0.18449152410277403
9165,12169626-101002741925,"1110 GROVEWOOD, HOUSTON TX 77008",Harris,LAZYBROOK / TIMBERGROVE,2017-09-08 14:28:43,-95.418076,29.793497,POINT (-95.41807556152344 29.79349708557129),True,False,0.15481918394608124
9166,12169627-101002741926,"215 HOHLDALE, HOUSTON TX 77022",HARRIS,INDEPENDENCE HEIGHTS,2017-09-08 14:28:44,-95.40055,29.841688,POINT (-95.40055084228516 29.84168815612793),True,False,0.45271313446064976
9167,12169628-101002741927,"243 HOHLDALE, HOUSTON TX 77022",Harris,INDEPENDENCE HEIGHTS,2017-09-08 14:28:45,-95.4021,29.841667,POINT (-95.402099609375 29.84166717529297),True,False,0.5328816851666799
9168,12169630-101002741929,"1111 GROVEWOOD, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:28:46,-95.41815,29.793987,POINT (-95.41815185546875 29.79398727416992),True,False,0.18658804094412257
9169,12169629-101002741928,"1106 GROVEWOOD, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:28:46,-95.417885,29.793497,POINT (-95.41788482666016 29.79349708557129),True,False,0.15839417153523322
9170,12169631-101002741930,"219 HOHLDALE, HOUSTON TX 77022",HARRIS,INDEPENDENCE HEIGHTS,2017-09-08 14:28:47,-95.40077,29.841686,POINT (-95.40077209472656 29.8416862487793),True,False,0.463915253678769
9171,12169633-101002741932,"218 HOHLDALE, HOUSTON TX 77022",HARRIS,INDEPENDENCE HEIGHTS,2017-09-08 14:28:51,-95.4008,29.842138,POINT (-95.40080261230469 29.84213829040527),True,False,0.48242626367364416
9172,12169632-101002741931,"8130 HOMEWOOD, HOUSTON TX 77028",HARRIS,EAST HOUSTON,2017-09-08 14:28:51,-95.27898,29.842106,POINT (-95.27897644042969 29.84210586547852),False,False,0.9937298322144413
9173,12169634-101002741933,"1103 GROVEWOOD, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:28:52,-95.41777,29.793987,POINT (-95.41777038574219 29.79398727416992),True,False,0.19263151998324424
9174,12169637-101002741935,"1102 GROVEWOOD, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:28:54,-95.417694,29.793499,POINT (-95.41769409179688 29.79349899291992),True,False,0.1628170879240831
9175,12169635-101002741934,"214 LEAGO, HOUSTON TX 77022",HARRIS,INDEPENDENCE HEIGHTS,2017-09-08 14:28:54,-95.40221,29.84283,POINT (-95.40220642089844 29.84283065795898),False,False,0.5789521719712508
9176,12169636-101002741936,"242 HOHLDALE, HOUSTON TX 77022",HARRIS,INDEPENDENCE HEIGHTS,2017-09-08 14:28:55,-95.40214,29.842121,POINT (-95.40213775634766 29.84212112426758),False,True,0.5497251481302131
9177,12169638-101002741937,"10210 EASTEX, HOUSTON TX 77093",HARRIS,EASTEX - JENSEN AREA,2017-09-08 14:28:56,-95.33263,29.859106,POINT (-95.33262634277344 29.85910606384277),True,False,0.535286860010639
9178,12169639-101002741938,"200 LEAGO, HOUSTON TX 77022",Harris,INDEPENDENCE HEIGHTS,2017-09-08 14:28:57,-95.39976,29.842842,POINT (-95.39975738525391 29.84284210205078),True,False,0.46442534106108035
9179,12169641-101002741940,"206 LEAGO, HOUSTON TX 77022",HARRIS,INDEPENDENCE HEIGHTS,2017-09-08 14:28:58,-95.40106,29.842834,POINT (-95.40106201171875 29.84283447265625),True,False,0.5233669512673957
9180,12169640-101002741939,"1027 GROVEWOOD, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:28:58,-95.41758,29.793987,POINT (-95.41757965087891 29.79398727416992),True,False,0.19658438551290358
9181,12169642-101002741941,"3822 PARKER, HOUSTON TX 77093",Harris,EASTEX - JENSEN AREA,2017-09-08 14:29:00,-95.33005,29.859112,POINT (-95.33004760742188 29.85911178588867),True,False,0.5744748011100942
9182,12169643-101002741942,"109 W HAMILTON, HOUSTON TX 77076",HARRIS,NORTHSIDE/NORTHLINE,2017-09-08 14:29:00,-95.398926,29.84683,POINT (-95.39892578125 29.84683036804199),False,True,0.6617352896757596
9183,12169644-101002741943,"1023 GROVEWOOD, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:02,-95.4174,29.793987,POINT (-95.41739654541016 29.79398727416992),True,False,0.20091950233623057
9184,12169645-101002741944,"4517 OLD YALE, HOUSTON TX 77018",Harris,INDEPENDENCE HEIGHTS,2017-09-08 14:29:02,-95.40374,29.832027,POINT (-95.40373992919922 29.83202743530273),False,False,0.7148790423361677
9185,12169646-101002741945,"1018 GROVEWOOD, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:04,-95.41732,29.793499,POINT (-95.41732025146484 29.79349899291992),True,False,0.17313685901060358
9186,12169647-101002741946,"1019 GROVEWOOD, HOUSTON TX 77008",Harris,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:06,-95.417206,29.79399,POINT (-95.41720581054688 29.79398918151855),True,False,0.20607844517032567
9187,12169648-101002741948,"1010 GROVEWOOD, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:08,-95.41694,29.793493,POINT (-95.41693878173828 29.79349327087402),True,False,0.17798940892027149
9188,12169649-101002741949,"5613 MAY, HOUSTON TX 77076",Harris,NORTHSIDE/NORTHLINE,2017-09-08 14:29:09,-95.39894,29.848228,POINT (-95.39894104003906 29.84822845458984),True,False,0.7504181972523707
9189,12169650-101002741950,"1022 GROVEWOOD, HOUSTON TX 77008",Harris,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:11,-95.41751,29.793499,POINT (-95.41751098632812 29.79349899291992),True,False,0.1675764699158815
9190,12169651-101002741952,"1011 GROVEWOOD, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:13,-95.41683,29.79398,POINT (-95.41683197021484 29.79397964477539),True,False,0.21218693817720014
9191,12169652-101002741954,"1006 GROVEWOOD, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:15,-95.41675,29.793499,POINT (-95.416748046875 29.79349899291992),True,False,0.18129363075165178
9192,12169655-101002741962,"1003 GROVEWOOD, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:22,-95.416405,29.7939,POINT (-95.41640472412109 29.79389953613281),True,False,0.21402143570831358
9193,12169656-101002741966,"1007 GROVEWOOD, HOUSTON TX 77008",Harris,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:25,-95.41664,29.79395,POINT (-95.41664123535156 29.79394912719727),True,False,0.21295755502266311
9194,12169657-101002741968,"1007 WALTWAY, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:27,-95.41697,29.79317,POINT (-95.41696929931641 29.79317092895508),True,False,0.15590679985467193
9195,12169658-101002741970,"1002 GROVEWOOD, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:29,-95.41649,29.793476,POINT (-95.41648864746094 29.79347610473633),True,False,0.18484558190198655
9196,12169660-101002741974,"1011 WALTWAY, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:32,-95.41718,29.79318,POINT (-95.41718292236328 29.79318046569824),True,False,0.15391033786594344
9197,12169661-101002741975,"1014 WALTWAY, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:32,-95.41743,29.792675,POINT (-95.41742706298828 29.79267501831055),True,False,0.1173519417358112
9198,12169659-101002741973,"12438 MILLBANKS, HOUSTON TX 77031",HARRIS,BRAYS OAKS,2017-09-08 14:29:32,-95.54451,29.643269,POINT (-95.54450988769531 29.64326858520508),False,False,0.23466351810657438
9199,12169662-101002741977,"1015 WALTWAY, HOUSTON TX 77008",Harris,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:35,-95.417366,29.79318,POINT (-95.41736602783203 29.79318046569824),True,False,0.1524743270868539
9200,12169663-101002741978,"1019 WALTWAY, HOUSTON TX 77008",Harris,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:36,-95.417564,29.79318,POINT (-95.41756439208984 29.79318046569824),True,False,0.14673676897689236
9201,12169667-101002741983,"1023 WALTWAY, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:42,-95.41777,29.79318,POINT (-95.41777038574219 29.79318046569824),True,False,0.14092110903375454
9202,12169666-101002741982,"3702 PARKER, HOUSTON TX 77093",Harris,EASTEX - JENSEN AREA,2017-09-08 14:29:42,-95.33178,29.859108,POINT (-95.33177947998047 29.85910797119141),True,False,0.5436419087693416
9203,12169668-101002741985,"10148 DODSON, HOUSTON TX 77093",HARRIS,EASTEX - JENSEN AREA,2017-09-08 14:29:46,-95.33189,29.858116,POINT (-95.33188629150391 29.85811614990234),True,False,0.4753243289863335
9204,12169669-101002741988,"1020 WALTWAY, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:47,-95.41763,29.792633,POINT (-95.41763305664062 29.79263305664062),True,False,0.11304165947602939
9205,12169670-101002741990,"1028 WALTWAY, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:50,-95.418045,29.792707,POINT (-95.41804504394531 29.7927074432373),True,False,0.10431877098598465
9206,12169671-101002741991,"1027 WALTWAY, HOUSTON TX 77008",Harris,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:50,-95.41798,29.793179,POINT (-95.41797637939453 29.79317855834961),True,False,0.13585923189004495
9207,12169672-101002741993,"10124 EASTEX, HOUSTON TX 77093",HARRIS,EASTEX - JENSEN AREA,2017-09-08 14:29:51,-95.332726,29.857668,POINT (-95.33272552490234 29.85766792297363),True,False,0.4359097544023296
9208,12169673-101002741996,"1031 WALTWAY, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:55,-95.41819,29.793167,POINT (-95.41819000244141 29.79316711425781),True,False,0.13100462285311884
9209,12169674-101002741998,"1139 WYNNWOOD, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:58,-95.41993,29.794521,POINT (-95.41992950439453 29.79452133178711),True,False,0.22973961472388493
9210,12169669-101002742000,"1020 WALTWAY, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:29:59,-95.41763,29.792633,POINT (-95.41763305664062 29.79263305664062),True,False,0.11304165947602939
9211,12169675-101002742002,"1212 E T C JESTER, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:30:02,-95.42089,29.795074,POINT (-95.42089080810547 29.79507446289062),True,False,0.28667623554013705
9212,12169676-101002742003,"1014 E T C JESTER, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:30:04,-95.41815,29.792425,POINT (-95.41815185546875 29.79242515563965),True,False,0.08399723444827342
9213,12169677-101002742005,"1010 E T C JESTER, HOUSTON TX 77008",Harris,LAZYBROOK / TIMBERGROVE,2017-09-08 14:30:05,-95.41801,29.792267,POINT (-95.41800689697266 29.79226684570312),True,False,0.07931466357531336
9214,12169679-101002742007,"1026 E T C JESTER, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:30:07,-95.41856,29.793308,POINT (-95.41855621337891 29.79330825805664),True,False,0.13637521241563688
9215,12169680-101002742011,"10814 BENTLEY, HOUSTON TX 77093",Harris,EASTEX - JENSEN AREA,2017-09-08 14:30:10,-95.335236,29.871508,POINT (-95.33523559570312 29.87150764465332),True,False,0.8199034071598478
9216,12169681-101002742012,"1122 E T C JESTER, HOUSTON TX 77008",Harris,LAZYBROOK / TIMBERGROVE,2017-09-08 14:30:12,-95.420265,29.794737,POINT (-95.42026519775391 29.79473686218262),True,False,0.25036522818248097
9217,12169682-101002742015,"1211 BAY OAKS, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:30:14,-95.41488,29.793007,POINT (-95.41487884521484 29.79300689697266),True,False,0.21527376147026286
9218,12169681-101002742016,"1122 E T C JESTER, HOUSTON TX 77008",Harris,LAZYBROOK / TIMBERGROVE,2017-09-08 14:30:16,-95.420265,29.794737,POINT (-95.42026519775391 29.79473686218262),True,False,0.25036522818248097
9219,12169683-101002742019,"1202 BAY OAKS, HOUSTON TX 77008",Harris,LAZYBROOK / TIMBERGROVE,2017-09-08 14:30:19,-95.414215,29.792513,POINT (-95.41421508789062 29.79251289367676),False,False,0.2293123915118766
9220,12169680-101002742020,"10814 BENTLEY, HOUSTON TX 77093",Harris,EASTEX - JENSEN AREA,2017-09-08 14:30:22,-95.335236,29.871508,POINT (-95.33523559570312 29.87150764465332),True,False,0.8199034071598478
9221,101002742021,"902 T C JESTER, HOUSTON TX 77008",Harris,LAZYBROOK / TIMBERGROVE,2017-09-08 14:30:23,-95.41607,29.79038,POINT (-95.41606903076172 29.79038047790527),True,False,0.1013272268417029
9222,12169686-101002742024,"1231 BAY OAKS, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:30:24,-95.41505,29.79387,POINT (-95.41504669189453 29.79387092590332),True,False,0.25180952279029784
9223,12169686-101002742025,"1231 BAY OAKS, HOUSTON TX 77008",HARRIS,LAZYBROOK / TIMBERGROVE,2017-09-08 14:30:28,-95.41505,29.79387,POINT (-95.41504669189453 29.79387092590332),True,False,0.25180952279029784
9224,12169687-101002742029,"3043 SAGEBRUSH, HOUSTON TX 77093",HARRIS,EASTEX - JENSEN AREA,2017-09-08 14:30:33,-95.33662,29.874636,POINT (-95.33661651611328 29.87463569641113),True,False,0.9207590682399268
9225,12169688-101002742028,"906 T C JESTER, HOUSTON TX 77008",Harris,LAZYBROOK / TIMBERGROVE,2017-09-08 14:30:33,-95.41612,29.790562,POINT (-95.41612243652344 29.79056167602539),True,False,0.0937946340009327
9226,12169689-101002742031,"10963 ROYAL PINE, HOUSTON TX 77093",HARRIS,EASTEX - JENSEN AREA,2017-09-08 14:30:36,-95.34032,29.874474,POINT (-95.34031677246094 29.87447357177734),True,False,0.7983789496789253
9227,12169691-101002742034,"10935 ROYAL PINE, HOUSTON TX 77093",HARRIS,EASTEX - JENSEN AREA,2017-09-08 14:30:38,-95.34058,29.873644,POINT (-95.34058380126953 29.87364387512207),True,False,0.7395576099019594
9228,12169692-101002742037,"3036 SAGEBRUSH, HOUSTON TX 77093",HARRIS,EASTEX - JENSEN AREA,2017-09-08 14:30:41,-95.33761,29.874222,POINT (-95.33760833740234 29.87422180175781),True,False,0.862936334217748
9229,12169694-101002742038,"10911 ROYAL PINE, HOUSTON TX 77093",Harris,EASTEX - JENSEN AREA,2017-09-08 14:30:42,-95.340385,29.872715,POINT (-95.34038543701172 29.87271499633789),True,False,0.687313493885479
9230,12169699-101002742062,"9245 MESA, HOUSTON TX 77028",HARRIS,EAST HOUSTON,2017-09-08 14:31:08,-95.26262,29.847181,POINT (-95.26261901855469 29.84718132019043),False,False,0.8012058297264558
9231,12169700-101002742063,"8602 SUNDERLAND, HOUSTON TX 77028",HARRIS,EAST HOUSTON,2017-09-08 14:31:10,-95.26598,29.844984,POINT (-95.26598358154297 29.84498405456543),False,False,0.968189037335542
9232,12169703-101002742067,"5206 CAVERSHAM, HOUSTON TX 77096",HARRIS,MEYERLAND AREA,2017-09-08 14:31:15,-95.473724,29.680534,POINT (-95.47372436523438 29.68053436279297),True,False,0.23393064178690812
9233,12169704-101002742068,"8621 FRINGEWOOD, HOUSTON TX 77028",HARRIS,EAST HOUSTON,2017-09-08 14:31:15,-95.265755,29.846296,POINT (-95.26575469970703 29.8462963104248),False,False,0.967947287495323
9234,12169702-101002742066,"8639 SUNDERLAND, HOUSTON TX 77028",HARRIS,EAST HOUSTON,2017-09-08 14:31:15,-95.2643,29.845497,POINT (-95.26429748535156 29.84549713134766),False,False,0.8723456156953495
9235,12169705-101002742071,"8701 SUNDERLAND, HOUSTON TX 77028",HARRIS,EAST HOUSTON,2017-09-08 14:31:19,-95.26389,29.845512,POINT (-95.26389312744141 29.84551239013672),False,False,0.848558952575054
9236,12169706-101002742075,"8634 HOMEWOOD, HOUSTON TX 77028",HARRIS,EAST HOUSTON,2017-09-08 14:31:23,-95.26437,29.84253,POINT (-95.26437377929688 29.842529296875),False,False,0.8698941876526939
9237,12169708-101002742080,"149 E WITCHER, HOUSTON TX 77076",HARRIS,NORTHSIDE/NORTHLINE,2017-09-08 14:31:29,-95.39906,29.850002,POINT (-95.39906311035156 29.85000228881836),False,True,0.8674530132327191
9238,12169709-101002742081,"170 E WITCHER, HOUSTON TX 77076",HARRIS,NORTHSIDE/NORTHLINE,2017-09-08 14:31:31,-95.39781,29.849554,POINT (-95.39781188964844 29.84955406188965),True,False,0.815131591756187
9239,12169710-101002742082,"169 E WITCHER, HOUSTON TX 77076",HARRIS,NORTHSIDE/NORTHLINE,2017-09-08 14:31:32,-95.39793,29.850025,POINT (-95.39792633056641 29.85002517700195),False,True,0.8483412594907551
9240,12169711-101002742083,"146 E WITCHER, HOUSTON TX 77076",HARRIS,NORTHSIDE/NORTHLINE,2017-09-08 14:31:33,-95.39919,29.849562,POINT (-95.39919281005859 29.84956169128418),False,True,0.8416164264762449
9241,12169712-101002742085,"117 ANABEL, HOUSTON TX 77076",HARRIS,NORTHSIDE/NORTHLINE,2017-09-08 14:31:35,-95.40005,29.849361,POINT (-95.40004730224609 29.84936141967773),False,True,0.8486816441722954
9242,12169713-101002742086,"118 ISHMEAL, HOUSTON TX 77076",Harris,NORTHSIDE/NORTHLINE,2017-09-08 14:31:37,-95.399925,29.851141,POINT (-95.39992523193359 29.85114097595215),False,True,0.9592508867768037
9243,12169714-101002742087,"121 ISHMEAL, HOUSTON TX 77076",HARRIS,NORTHSIDE/NORTHLINE,2017-09-08 14:31:39,-95.39857,29.85049,POINT (-95.39856719970703 29.85049057006836),False,True,0.8900162987569372
9244,12169715-101002742089,"111 ISHMEAL, HOUSTON TX 77076",HARRIS,NORTHSIDE/NORTHLINE,2017-09-08 14:31:41,-95.39831,29.850492,POINT (-95.39830780029297 29.85049247741699),False,True,0.8856564272798287
9245,12169719-101002742106,"1703 LAKE HARBOR WAY, HOUSTON TX 77084",Harris,ADDICKS PARK TEN,2017-09-08 14:32:26,-95.69169,29.792355,POINT (-95.69168853759766 29.79235458374023),True,False,0.9209793861648694
9246,12169720-101002742107,"1710 LAKE HARBOR WAY, HOUSTON TX 77084",Harris,ADDICKS PARK TEN,2017-09-08 14:32:27,-95.69116,29.792784,POINT (-95.691162109375 29.79278373718262),True,False,0.9109913119769242
